ID,a,h,q,AIC,BIC
40085,3.03315505837e-05,33.6785382092,0.577339286305,-61.7919111855,-62.4166327778
40086,0.00029077874895,18.1157670177,2.23090820262e-08,-67.4796956243,-68.1044172166
40087,1.82616229233e-05,25.0354597092,0.435634336912,-69.6216905811,-70.2464121735
40088,8.63337020995e-06,478.459370195,0.835107106049,-95.8316471988,-96.4563687911
40089,2.71067828425e-05,2.3187862519e-08,0.0363506210313,-87.0532531096,-87.6779747019
40090,1.92928491016e-06,291.269775771,0.99999999443,-90.3821020345,-91.0068236268
40091,2.9767041244e-05,611.651423073,0.999999851661,-86.0511693842,-86.6758909766
40092,1.33191549551e-05,451.946752717,0.57548358688,-88.7156700723,-89.3403916646
40093,4.9252567359e-06,432.347999989,0.999999990087,-94.2504469476,-94.8751685399
40094,3.77482549171e-05,9.56964840704e-09,0.0575750990639,-86.6155966952,-87.2403182875
40095,3.45876855901e-06,284.89746282,0.881628406307,-85.0069287272,-85.6316503195
40096,3.50397486903e-06,370.363956817,0.999999999612,-102.804181178,-103.42890277
40097,2.4335301359e-05,135.8114355,2.36999309067e-12,-100.722422698,-101.347144291
40098,1e-12,21598.2721382,0.656774345673,-496.311991205,-492.777829714
40099,2.20809380969e-06,11794.3139162,0.999999999953,-830.757757725,-825.691119363
40100,2.79443817974e-07,49375.8063276,0.999999989681,-917.657532684,-912.590894322
40101,1.51495294446e-05,36941.7945026,2.42178682663e-09,-1646.14249078,-1639.31249242
40102,5.50134748867e-09,0.555188629426,0.565768899647,-260.486753061,-252.64139151
40103,2.44826309781e-07,35811.1795245,1.33916353767e-05,-188.425241705,-188.18691708
40104,3.72036194407e-07,65964.5031967,1.2501388813e-11,-205.367741524,-205.129416899
40105,1.03924758654e-06,7066.52707484,0.656361489008,-153.546291805,-154.171013398
40106,1.35511122556e-06,46047.1676904,0.509510775183,-124.056432329,-125.228118591
40107,1.92040057967e-07,6.69793172658e-06,0.0792171962086,-164.363575174,-165.535261437
40108,1e-12,13.0434782042,0.972236336105,-500.120830451,-493.691426271
40109,1e-12,255.561196806,0.999999359066,-589.969553981,-583.224068255
40110,1e-12,26.4705880796,0.827289764093,-655.738649482,-648.908651125
40111,8.35462631531e-05,281.69951708,8.74510075466e-10,-90.5638382905,-91.1885598829
40112,0.0685641210925,0.959773058312,7.06070757417e-11,-15.9319278228,-17.1036140855
351,4.02956972719e-05,4.06190414637e-10,0.275229225654,-56.3769418634,-53.2433745502
814,7.48111304361e-06,559.796258062,2.16352732951e-08,-155.938183638,-155.346509906
71,1.01444004053e-06,2534.11886851,0.999999950393,-109.989759754,-110.614481347
445,2.68924138624e-07,1532.53623771,0.298641992764,-99.1111609817,-100.952277898
3,7.15964465259e-06,3273.3699585,0.196903333228,-95.6869553315,-97.5280722482
2,1.54319233947e-07,3820.87767815,0.999999993902,-88.3833397676,-90.2244566842
450,9.1698683421e-06,14142.6050358,1.12970299782e-10,-144.953767436,-145.578489029
140,0.00228167170679,3.32544495774,3.06421554797e-14,-49.1152364427,-49.739958035
79,4.40946835967e-06,2441.2772003,0.538804959337,-206.066131745,-205.158376466
713,3.37159849894e-05,5861.79081217,2.6511015605e-12,-624.508286479,-620.206324866
708,1.38608107191e-05,3248.4032627,0.320286563096,-104.249043838,-105.4207301
920,0.0039561177401,1.10326845802,0.533250913726,-32.8678853922,-33.4926069845
721,6.45767253149e-06,74282.5320955,3.38451988657e-10,-161.453267528,-162.077989121
687,6.75778463222e-06,9434.33197071,0.906855467424,-1307.67814775,-1301.39511406
691,1.11021428998e-05,4433.94076735,0.0740779943852,-1239.40987495,-1233.12684127
6,3.29667873011e-06,3625.84676658,0.361449962239,-619.049124387,-614.651916678
695,6.63866683493e-05,242.241316114,3.23460147555e-10,-91.8545952842,-93.0262815469
40114,1e-12,7201.44605037,0.423234103406,-88.0235865612,-89.1952728239
40115,0.00332101791118,5.61529148102,0.999999996818,-40.1801596473,-40.8048812396
40116,0.00709466635411,2.49488178443,0.999999999996,-35.1630664992,-35.7877880915
40117,0.0354362603835,1.33651273619,3.43153787052e-08,-30.1194407783,-30.7441623707
40118,0.0186051780655,5.65656196472,3.72401554039e-11,-42.9827752861,-43.6074968784
40119,0.028539849018,1.85682337401,2.8156049714e-10,-38.9703019377,-39.59502353
40120,0.0262654039613,1.26288073919,7.45691292048e-09,-32.6679170828,-33.2926386751
40121,0.00193903772961,5.50969600841,2.41447151161e-09,-67.1119375577,-67.73665915
40122,1e-12,12004.8019208,0.427448128501,-598.348821654,-594.145229509
40123,0.000204226760972,97.7730649942,0.999999988255,-81.8550831066,-82.4798046989
40124,0.00043591059081,112.797089843,8.73667421741e-09,-80.9333975483,-81.5581191406
40125,5.99545776026e-07,76976.1216104,0.0016610757875,-492.287126405,-489.153559092
40126,2.40405551022e-09,28227.0033291,0.978207544528,-461.384204241,-458.250636928
40127,2.94397625911e-06,25379.5723773,1.1535511435e-09,-351.603477502,-349.285711335
40128,0.00237544047876,2.00664830666,7.41651295932e-10,-35.210100102,-35.3723696548
40129,0.000230621833128,0.323935531249,0.223435031455,-31.5217315574,-31.2834069324
40130,0.0515499380209,0.537334899238,0.0674330421823,-52.7912607966,-53.9629470593
