ID,a,h,q,AIC,BIC
39969,0.0110188383111,1.4522473975,0.333767943263,-30.7294214727,-31.9011077354
39970,0.00214277908516,1.49102627363,0.000354381541211,-25.5082083519,-26.6798946146
39971,0.0087501623573,0.654383786152,0.0,-8.85837915478,-10.0300654175
39972,0.11265247907,0.567511729763,0.0268367111702,-31.8007077624,-29.8835357735
39973,274.617722876,0.0176419224932,0.00747579875765,31.4949945507,30.8702729584
39974,4.9180785e-09,0.000459930816216,0.573795856773,70.9213633815,70.2966417892
39975,7.41161363295e-05,0.00116699938434,0.0,71.0566503824,70.4319287901
39976,4.62830851422e-09,0.000388965220487,0.817949542199,87.5833043297,87.4210347769
39977,0.0109526454975,1.69745885379,0.393497792805,-60.291683902,-60.4539534548
39978,0.00373159094929,1.30331196748,1.77482985391,-27.5356898867,-27.6979594396
39979,0.0179773661427,3.34984265601,0.409166189297,-46.7187797068,-47.3435012991
39980,0.00417018031003,1.57224632142,1.71183273612,-31.198819152,-31.8235407443
39981,2.14539585952e-06,35982.6717491,1.2092633565,-127.123912375,-127.748633967
39982,0.000131348365426,36.6399535757,0.0,-94.9455361302,-94.3538623982
39983,7.92660960821e-05,928497.71922,2.12416162437e-09,-327.200430496,-326.006744678
39984,4.74824736518e-06,1469.68821251,0.33131455397,-122.571207262,-123.195928854
39985,7.85558370808e-06,1440.55633535,0.205323226486,-87.9296564466,-89.7707733633
39986,1.87998929114e-05,37428.5006851,0.0253207109208,-101.059607597,-102.900724514
39987,6.5503599721e-06,47.8438384767,0.0,-187.014359676,-184.343244402
39988,1.16180375642e-06,11.0188828697,0.192331363262,-152.724744401,-149.591177088
39989,1.40644265978e-06,13169.4159065,0.694659077503,-177.950857017,-177.712532392
39990,2.63785714283e-06,15772.8706625,0.0,-175.866992076,-175.628667451
39991,1.75606884144e-05,22651.5565526,4.3759262724e-05,-201.169257477,-200.930932852
39992,0.387303443838,0.219797182145,0.465766499528,-12.9756142438,-12.3839405118
39993,4.52967040043e-06,5949.16146797,1.18430182915,-144.94253739,-145.567258982
39994,5.67718232314e-07,20396.218005,0.389795186427,-174.254985972,-174.016661347
39995,5.39599297467e-08,7544.58799459,0.609881948217,-171.52824269,-171.289918065
39996,2.55674099336e-07,6047.50695285,0.473163712589,-167.870911207,-167.632586582
39997,2.58201271475e-09,4200.7782356,1.63106966633,-160.863607133,-160.625282508
39998,0.00393241079859,2.19894664562,0.0,-42.1237267078,-41.8854020827
39999,0.000140132207911,1.85380346752,0.911610480049,-39.2385371461,-39.0002125211
40000,0.000851110418314,0.754257425369,0.450650431503,-26.6917864721,-26.4534618471
40001,0.00350950975088,0.821467108152,0.0,-17.8226337393,-17.5843091143
40002,3.89285714275e-06,7308.7661341,0.0,-142.119511161,-142.281780714
40003,7.59999999989e-06,4092.65777196,0.0,-134.817070261,-134.979339813
40004,0.000181191665747,289.365918197,0.499103351331,-175.260955953,-173.806236004
40005,0.00196568218774,291.121181916,1.20661644347,-163.787174164,-162.332454214
40006,0.000212622242262,307.643626484,1.07587388308,-187.01851811,-185.563798161
40007,0.00137520114855,218.287831475,0.634001064648,-169.435461315,-167.980741365
40008,0.000559448885066,188.949802748,0.799091562363,-113.687146015,-113.44882139
40009,0.00120882007615,184.519393657,0.801701367079,-161.170010168,-159.715290219
40010,0.07060185185,0.000675000000219,0.0,76.7844854923,76.1597639
40011,3.76294607729e-06,5808.74102924,1.17943502776,-114.272069985,-115.443756247
40012,1.21937469432e-05,33526.9561027,0.211021808379,-88.1011415531,-89.9422584698
40013,5.20421132344,1.94191589733,0.0,-16.5812406803,-16.3429160553
40014,4.95289238549,1.5679031658,0.0,-16.6702589109,-16.8325284638
40015,0.777371719338,4.51402802958,0.00447111640057,-15.9117080263,-17.7528249429
40016,1.84131696737,4.00548617137,0.00230788527773,-18.3428513197,-20.1839682364
40017,5.66217194575e-07,848.825086967,1.65498782865,-482.505451538,-478.508838008
40018,5.46261870983e-05,452.598477361,0.00025049446471,-521.166635391,-516.864673778
40019,1e-12,900.67532636,0.0,-379.23309162,-375.458802006
40020,1e-12,958.932746211,0.0,-399.099728221,-395.212217623
